id,text,target
4034,친목도모하는것도 아니고 그만하고 기부나 쳐해.,친목도모에 집중하기 보다는 기부를 하는 게 좋아보인다.
4055,쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네,"페미니스트가 지나치게 흥분하는 걸 보니, 웰메이드 드라마가 확실하다."
4075,키작고 못생겨도 연예인만하면 나이어리고 이쁜 여자들 줄줄 따라다닌다 그리구 같잖은 사업도하고 ㅋ,외모가 뛰어나지 않더라도 연예인이라면 어리고 예쁜 여성들에게 인기가 많다. 사업도 할 수 있다.
4079,탁재훈 주식으로 대박 났다고 또 뻥치고 다니던대,탁재훈 주식으로 대박 났다고 또 말하고 다니던데
4129,팬미팅 표 2000 여 장이 안 팔렸으니 빨리 표를 사세요!,팬미팅 표 2000여 장이 판매되길 바라니 구매해주시길 바랍니다.
4157,프듀1 주작없음 워너원 1명주작 이런 개소리를 믿는 흑우들 없죠??,"프듀1은 조작 없고, 워너원은 1명이 조작이 없다니, 전혀 신뢰할 수 없다."
4236,한남들 남적남 보소 ㅋㅋㅋ 어떻게든 합의 본거다 학폭이다 빼애애액!! 거리네 ㅋㅋㅋ 그렇게 잘생긴 남자 연예인이 질투나냐 한남들아 ㅉ,한국 남성들이 남성에게 적대적으로 반응하고 있다. 어떻게든 합의 본 거고 학폭이라고 주장하고 있다. 잘생긴 남자 연예인을 질투하지 말았으면 좋겠다.
4240,한남들 저런 의상 좋아하니 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수있도록 저질적인 의상 남자 교도소 가자,이상한 남자들이 저런 의상 좋아하니 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수 있도록 저질적인 의상 남자 교도소 가자
4264,한의사 치과의사가 무슨 3대의사가문이여ㅋㅋㅋ,"한의사, 치과의사가 3대 의사 가문이라고 생각하지 않는다."
4349,협차을 얼마나 많이 받길래 준비때 부터 계속 기사올리노 ㅡㅡ 이렇게해서 ㅋ 살림남 들어가려고 수 쓰노?,협찬을 얼마나 많이 받길래 계속 기사를 올려
4417,1400억 뜯기고 얼마나 억울 했을꼬 뒤질만큼 아플만 하지~~~~ㅋㅋㅋㅋ,1400억 뺏기고 얼마나 억울했을꼬 죽을만큼 아플만 하지
4445,30대 아줌마들;; 고만들 하세요;,그만들 하세요
4506,mc 몽은 욕하면서 약쟁이는 칭찬하냐? 반칙으로 딴 메달이 무슨 정당성이 있다고. 에휴.. 개.돼지들.,"MC몽은 욕하면서, 마약사범은 칭찬하나? 반칙으로 딴 메달이 무슨 정당성이 있다고."
4525,ㅅㅂ 모르고저런거지 알고 저랬겠냐 꼰대 새키들 드럽게 말많네 ㅋㅋㅋ,"모르고 저랬지, 알고 그런 것 같진 않다. 더 말을 얹지 않았으면 한다."
4530,ㅆ성과들과 비교가 안되는 자연미 너무 좋다.거의 이영애배우급 미모.,다른 사람들보다 빛나는 자연미가 너무 좋다. 거의 이영애 배우만큼 예쁘다.
4533,ㅇㅇ아프던 말던 뭔상관 비호감인건 변함없노ㅋㅋ,나는 저 사람이 아프던 말던 비호감이다
4542,ㅉㅉ 하여간 지가망하면 남탓하고보는 한국사람들은 이래서 안돼 한국은 평생후진국이다대표적인 예로 문재앙,한국 사람들이 자신의 잘못을 다른 사람에게 돌리는 태도를 개선했으면 좋겠다. 한국이 더 성장하기 위해 필요하다. 대표적인 예로 문재인이 있다.
4569,ㅋㅋㅋㅋㅋㅋ 욕하는분들 평생 욕 안해보고 사신분?별게 다 불편해~~~~,욕 할 수도 있다고 생각한다
4577,ㅋㅋㅋㅋㅋ아이고 핫하긴핫하네. 기사마다 악플달러 달려오니...,기사마다 악플이 달리는 걸 보니 요즘 관심의 대상인 것 같다
4588,ㅋㅋㅋ위스플 제외한 한연생을 찍으면 되지 뭔 개소리냐 ㅋㅋㅋㅋ,그러면 위스플 제외한 한연생을 찍으면 되는 거 아닌가?ㅋㅋㅋ
4648,강성훈.. 자살할거 같은 기분ㅠ 꼭 건강 잘 추스려서 다시 좋은 모습으로 나오길 응원합니다,강성훈이 안 좋은 생각을 할까 걱정된다. 꼭 건강 잘 추스려서 다시 좋은 모습으로 나오길 응원합니다
4699,거 예비며느리가 빚 청산해주구 시부모한테 이쁨좀 받자 ㅋ,예비 며느리가 빚 청산해주면 시부모님이 좋아하시겠다
4701,거기서 박씨는 빼라 신혜선이 다 먹여살린거고 박씨는 차려진 밥상에 숟가락 하나만 들고 온 뻔뻔한 도둑OOO인데,거기서 박씨는 빼라 신혜선이 다 먹여 살린거고 박씨는 능력이 부족한 것 같다.
4708,걸그룹 어설픈애들보다 더 이쁘네 ㄷㄷ,웬만한 걸그룹보다도 예쁘다.
4723,결국 구걸해서 앨범냈다는 소리네?,결국 부탁해서 앨범냈다는 소리네?
4727,결론은 빠순이들이 문제라는거 아냐,결론은 과도하게 팬 활동을 하는 사람들이 문제다.
4759,계집들은 대체로 이기적이더라,여자들을 대체로 이기적이더라.
4791,과거는 과거로 넘어가야지. 마음에 안들면 고조할배까지 파헤치겠네,과거는 과거로 넘어가야지. 마음에 안든다고 계속 파헤치는건 옳지 않다
4812,괜히 이혼한게 아니었네.성깔 드러운거였네..,이혼한 이유가 성격 문제였다는 게 이해가 된다.
4890,그나저나 장동건 고소영 딸은 크면 여자연예인들도 오징어 만든다.,그나저나 장동건 고소영 딸은 크면 여자연예인들보다 훨씬 예뻐질 것 같다.
4907,그냥 이모같은데? 아줌마스러벙,저 사람의 외모가 마음에 들지 않는다
4914,그냥 폐지해라 프로그램 오래해먹었잖아 관찰예능지겹다.벌써 섭외봐라 범죄자들이랑 연결되어있는 사람 굳이 섭외하는 이유가뭐임?작가진들 반성해 대충대충 하지마,프로그램을 더 이상 보고 싶지 않다. 관찰예능 지겹다. 문제있는 사람을 굳이 섭외할 필요도 없다. 대충대충 하는 작가진들이 반성했으면 좋겠다
4987,그리고..소유진.존나 관종인듯.꼴보기 싫으니..그만 나대고.존나 안궁금해..제발 그만나대..,그리고 소유진 너무 튀고싶어하는것 같아 그만해
5019,"근데 범죄된 것만 문제삼아라... 잠자리에 미치든, 호색적이든 왜 그걸 문제삼냐?","범죄행위에 대해서만 문제 삼아야지, 개인의 사생활은 문제 삼을 필요가 없다고 생각한다."
5079,기사내려라 씹;; 잘못된 기사를 메인에까지 올린 저의도 무엇?,기사를 내렸으면 한다. 잘못된 기사를 메인에까지 올린 저의가 무엇인지 의문이 든다.
5098,기자들 끝난 일 가지고 아주 가관이다사람들도 알아보고 얘기해라 이미 끝난 일임이런거에 낚이지말고,기자들이 끝난 일을 계속 들춰내는 것 같다. 사람들도 분별력있게 행동했으면 좋겠다
5113,김구라 범죄자 모습같어,나는 김구라의 외모가 싫다
5137,김원희 자식 없어서 그 흔한 제삿밥도 못 먹을 운이네 이번 생은 망했다 ㅋㅋㅋ,김원희 자식 없어서 제삿밥도 못 먹겠다
5188,꺼져 죽어,별로 보고 싶지 않다.
5196,꼰대임?! 자격지심 쩐다 정말.,자격지심이 심한 것 같다
5197,꼴값들하고 개나소나 승무원 좋아하네,누구나 승무원을 좋아한다.
5221,나는 오정연 이사람이 가장 이해안되고 나쁜사람같네ᆢ전남편이 공인인데 배려라곤 눈꼽만큼도없고,나는 오정연이 이해가 되지 않는다. 전 남편이 공인인데 전혀 배려를 하지 않는다.
5240,나미꼬 야인시대서 처음보고 진짜 스시녀인줄 알었는데 일본여자연기 지렸음,나미꼬 야인시대에서 처음 보고 진짜 일본인인줄 알았다. 일본 여자 연기를 정말 잘했다.
5243,나쁜놈인데!!근데 임신했다고 다 같이 살아야해? 한쪽은 원해도 한쪽은 싫을수 있자나 책임은 당연히 져야하는건 맞는데 같이 즐겨놓고 임신했으니 무조건 책임져라는건 아닌것같다 결혼약속을 했다면 모를까..,그 남성이 나쁘다고 생각한다. 그러나 임신했으니 무조건 결혼해야 한다는 여성의 태도는 당위적이지 못하다고 본다. 책임의 수단은 결혼 외에도 다양하다고 생각한다.
5287,난 정은태 편.. 황동주 짜증나는 인물. ㅉ,난 정은태 편이다. 황동주는 별로 좋아하지 않는다.
5288,난 정인선 30대 중후반으로 봤는데 91년생 .....어이가 없내 81년생 아니냐?,나는 정인선을 30대 중후반으로 봤는데 91년생이었다. 81년생으로 보였다.
5307,남녀 성비율봐라 ㅋㅋ 30대~40대여자들 댓글이 대부분 ㅋㅋ 맨날 막장드라마에 재벌과 평민여자의 로맨스 드라마만 처보다가 이런 드라마 보니 대가리 텅텅빈 3~40대 맘충년들은 당연히 이해가 안가지 ㅋㅋ,"남녀 성비율을 봤을 때, 댓글에 30, 40대 여성이 대부분이다. 재벌과 평민 여자의 로맨스를 다룬 드라마만 보다가 이런 드라마를 보면, 익숙하지 않은 30, 40대 여성은 이해를 못할 수 있다."
5322,남자 맛을 아는 그녀와 여자와 사귄적 없다는 남자의 성격 차이 ㅋㅋㅋ,이성을 잘 아는 여성과 이성과 교제한 경험이 없는 남성의 성격 차이이다.
5347,남자들 열폭 심하네요ᆞ여자들 눈에는 알베르토 그냥 잘생기고 멋있고 능력있고 인성 좋고 똑똑한 남자로 보임^^,남자들이 심하게 질투할 필요는 없을 것 같다. 여자들 눈에는 알베르토 잘생기고 멋있고 능력있고 인성 좋고 똑똑한 남자로 보인다.
5357,남자배우가에러네..왤케 남자배우캐스팅을못 함,남자 배우가 아쉽다. 남자 배우 캐스팅을 더 잘할 수 있었을 것 같다.
5423,네 방송에서는 안보면 되지요 잘사세요 ^^,방송에서는 보고 싶지 않다. 잘 살았으면 좋겠다.
5445,노잼 지들 인생살이 이야기 들어야하나,저들 인생살이 이야기 듣기 싫다.
5483,누군대 저듣보가,저 사람이 누구지? 잘 모르겠다.
5502,뉴욕대 가서 미국귀족 백마들한테 멸시받느니 연세대와서 한국여자들 쉽게 먹는게 현명한 선택인듯. 서울에서 어딜가나 인기폭발 하고 방송출연 섭외도 들어오고 그럴듯. 드립좀만 잘 치면 예능에서 성공할수 있고.,"뉴욕대 가서 미국인들에게 멸시 받느니, 연세대 와서 한국 여성들과 친해지는 게 현명한 선택인 것 같다. 서울에서 어딜 가나 인기가 많고 방송 출연 섭외도 들어올 것 같다. 드립 조금만 잘 치면 예능에서 성공할 수 있다."
5564,다른거 다 떠나서 노래가 별로던데 ㅋ아줌씨들은 좋던가? ㅋㅋ,나는 이 노래를 좋아하지 않는다. 아줌마 아저씨들은 이걸 좋아하는 것 같다.
5565,다른건 모르겠꼬 슈퍼비자꾸 쇼미 나오는거 좀 추잡해 보인다,슈퍼비가 쇼미 나오는 것이 마음에 들지 않는다.
5597,대마는 이제 la에서도 합법이다. 그만 짖어라,대마는 이제 LA에서도 합법이다. 그만 반대했으면 좋겠다.
5603,대사 잘 들리니까 니네들 귀밥이나 파든가 ㅜ,저는 대사 잘 들립니다.
5605,대은아..멀리봐..크게 놀아야쥐..니얼굴이면...~~~~,대은이가 잘생겼다고 생각한다
5611,대한민국 금메달리스트가 꼭 이 시국에 쪽ㅂㄹ랑 결혼까지 해야 속이 후련햇냐ㅕㅑㅑㅑㅑㅑ,대한민국 금메달리스트가 꼭 이 시국에 일본인과 결혼까지 해야했을까?
5614,대한민국은 김치녀들 입김이 너무 세다,대한민국은 한국 여성의 영향력이 너무 세다
5638,댓글참 가관이다.. 자기일 아니라고 막 던지네.. 니들이 저 입장돼봐라...좀 생각이란걸 하고 살자.. 팩트는 제작진이 지 맘대로 했다는거..사람하나 바보만들기 쉽다!! 물타기 하지말고..,"댓글들을 납득할 수 없다. 자신의 일이 아니라고 깊게 생각하지 않고 의견을 표출한다. 자신들이 저 입장이 되었다고 생각하고, 더 깊게 생각했으면 좋겠다. 제작진이 자신의 마음대로 했다는 건 사실이다. 본질을 흐리고 다른 사람을 우롱하지 말았으면 한다."
5728,둘이 결혼 하든말든 관심없는데 제발 살림남 하차해라. 얘네나오는 부분 존나 노잼이라 매번 빨리감기 해야하는것도 진짜 귀찮다,"둘이 결혼을 하든 말든 상관없지만, 살림남은 하차했으면 좋겠다. 이 사람들이 나오는 부분이 나에게는 그다지 재미가 있지 않다."
5763,듣보잡. 노잼,듣도 보도 못했다. 재미 없다.
5779,딸들이 아버지가 햇던 발언을 알려나 ㅎ 돈주고 성매매 인터뷰~,딸들은 아버지가 성매매 인터뷰 했던 것을 알고 있을까
5814,라미란 .. 별로 연기도 잘하지도 못하면서 그냥 다만 개성이 강한 연기로 좀 뜨더니 급기야 서열 세번째로 케스팅 .. 이게 드라마 망치는 코미디가 아니고 뭐겠는가 ?,"라미란은 연기를 아주 잘한다기보다는 개성이 강한 연기로 유명해진 것 같은데, 벌써 서열 세번째로 캐스팅됐다. 드라마를 위해 좋은 방향은 아닌 것 같다."
5823,"런닝맨 , 범인은바로너 제작진이라 ㅋㅋㅋㅋㅋㅋ 망했구만 ㅋㅋㅋ 안봐도비디오다 ㅋㅋㅋ 폭망예상~~~~ 이승기는 하자마라 왜 그런예능에 출연하려고하냐 ~~~~~~~~","런닝맨, 범인은바로너 제작진이라 ㅋㅋㅋㅋㅋ 잘 안되겠구나~ 이승기는 왜 그런예능에 출연하려고 하냐~~~"
5833,류준열일베인가여? 손흥민옆에서떨어져!!,나는 류준열을 좋아하지 않는다. 그가 손흥민과 함께 있지 않았으면 좋겠다
5881,맨날 못생기고 더럽고 늙은 기안 이시언 같은 한남퇘지들만 나오다가 깨끗하고 깔끔한 풋풋한 남자아이돌 황민현 나오니깐 화면이 달라지는거봐라~~ 그냥 보는거 자체가 재밌음 ㅋㅋ 역시 남자는 잘생기고 어리고 능력있고 봐야함~~,다른 사람들보다 깨끗하고 깔끔하고 풋풋한 남자 아이돌 황민현이 나오니까 너무 좋고 재미있다. 잘생기고 어리고 능력있는 남성이 좋다.
5915,"몇년전 전라디언 냔 먹은적 있는데 아가리엔 똥내,아랫도리는 홍어 장난 아니더구만~~냄새 쩐다 쩌러~~항상 전라디언들은 뒤통수 조심해라","몇년 전에 전라도 출신 여성과 교제한 적이 있는데, 그다지 매력적이지 않았다. 전라도 사람들에게 배신당하지 않도록 조심해야 한다."
5928,"몰카가,,남,녀 성,관계 몰카만 있냐?? 이해를;; 지금도 방송에도 흔히 하는게 몰카인데,,상대를 속이고 잼나는걸 끌어내는게 몰카인데~언제부터 몰카가 나쁜쪽으로만 사용???","몰카가 남녀 관계에 대한 것만 있는 것이 아니다. 방송에서도 흔히 하고, 상대를 속이고 재미있는 반응을 이끌어내는 게 몰카인데, 몰카라는 단어가 언제부터인가 나쁜 쪽으로만 사용되고 있다."
